delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
2243920.000,336535.000,125179.000,169475.000,58877.000,47179.000,39749.000,20970.000,30.000,53.000,12.000,0.000
2030216.000,387022.000,369586.000,60055.000,29071.000,51905.000,33527.000,22742.000,20.000,54.000,-4.000,0.000
1608011.000,209635.000,261555.000,93197.000,90336.000,94131.000,47173.000,5408.000,26.000,83.000,-50.000,0.000
1839883.000,658787.000,45651.000,49687.000,91877.000,19803.000,21226.000,17027.000,37.000,100.000,53.000,0.000
1914774.000,578853.000,61668.000,108502.000,76209.000,41176.000,43044.000,26958.000,35.000,80.000,-186.000,0.000
431478.000,230966.000,18979.000,29671.000,11043.000,6967.000,8690.000,8593.000,34.000,69.000,6.000,0.000
1957166.000,225540.000,41797.000,3296.000,8702.000,8816.000,7526.000,831.000,23.000,53.000,-110.000,0.000
1224435.000,128399.000,52393.000,33522.000,19129.000,5933.000,9020.000,5881.000,8.000,38.000,50.000,0.000
801816.000,85918.000,40338.000,35753.000,17738.000,28740.000,14675.000,2682.000,8.000,53.000,-42.000,0.000
672880.000,415527.000,25696.000,57606.000,26797.000,31014.000,11250.000,3150.000,20.000,61.000,-29.000,0.000
680276.000,118975.000,187031.000,135695.000,61227.000,27510.000,13877.000,4934.000,27.000,61.000,162.000,0.000
1215079.000,178992.000,140504.000,51424.000,39958.000,24311.000,35298.000,5971.000,35.000,81.000,-262.000,0.000
2449000.000,123895.000,163508.000,24221.000,48636.000,24409.000,16179.000,5253.000,43.000,84.000,93.000,0.000
630636.000,244712.000,78302.000,30712.000,52596.000,24795.000,29654.000,4342.000,35.000,91.000,-81.000,0.000
2459461.000,86758.000,30700.000,7496.000,9714.000,10084.000,9652.000,1403.000,37.000,97.000,48.000,0.000
756139.000,309178.000,78401.000,52954.000,38101.000,27650.000,57029.000,15921.000,38.000,83.000,-209.000,0.000
584789.000,158532.000,4206.000,15281.000,10900.000,16680.000,10991.000,2105.000,38.000,77.000,-83.000,0.000
332477.000,34219.000,20250.000,7769.000,8045.000,5162.000,2386.000,1739.000,40.000,54.000,68.000,0.000
1682804.000,863987.000,61623.000,10316.000,27845.000,14019.000,6862.000,9202.000,41.000,60.000,136.000,0.000
44355.000,38517.000,9177.000,12669.000,3990.000,5068.000,1697.000,795.000,26.000,44.000,183.000,0.000
797165.000,19384.000,31423.000,14290.000,30144.000,7879.000,4196.000,1030.000,27.000,47.000,-22.000,0.000
655043.000,62407.000,12567.000,30764.000,12286.000,6319.000,10370.000,8662.000,29.000,66.000,156.000,0.000
1091950.000,332457.000,53952.000,211227.000,37518.000,10903.000,22917.000,13192.000,27.000,66.000,115.000,0.000
1213702.000,163446.000,45006.000,33389.000,33734.000,8782.000,7502.000,11287.000,29.000,88.000,113.000,0.000
1368992.000,113724.000,146198.000,12964.000,26580.000,42617.000,17675.000,5686.000,21.000,87.000,7.000,0.000
644770.000,117011.000,22951.000,14083.000,6852.000,7169.000,9384.000,2745.000,23.000,88.000,138.000,0.000
2315731.000,1013394.000,217131.000,164909.000,47497.000,48500.000,73259.000,9198.000,21.000,81.000,274.000,0.000
425522.000,53574.000,4725.000,15179.000,11558.000,3641.000,2255.000,1996.000,26.000,74.000,123.000,0.000
1331877.000,61994.000,9191.000,39044.000,24457.000,20397.000,10403.000,3491.000,29.000,69.000,84.000,0.000
1779624.000,1070543.000,156311.000,239259.000,146781.000,50711.000,103549.000,10029.000,30.000,63.000,123.000,0.000
1778172.000,198596.000,18868.000,62580.000,5745.000,12586.000,10098.000,7976.000,27.000,63.000,-5.000,0.000
479391.000,92191.000,16093.000,8053.000,9087.000,5490.000,5554.000,677.000,30.000,64.000,-254.000,0.000
466360.000,23334.000,3544.000,13471.000,20502.000,6093.000,4388.000,3932.000,29.000,61.000,-183.000,0.000
1870002.000,59355.000,69273.000,20164.000,14927.000,19354.000,8571.000,36265.000,27.000,60.000,-19.000,0.000
1833603.000,210255.000,32069.000,18878.000,24625.000,29246.000,15752.000,11156.000,40.000,69.000,-106.000,0.000
527743.000,249184.000,95010.000,73377.000,33766.000,9739.000,23487.000,15483.000,48.000,63.000,-2.000,0.000
1561907.000,168513.000,3717.000,36863.000,14813.000,12114.000,7744.000,3258.000,43.000,74.000,176.000,0.000
442828.000,133016.000,93849.000,38899.000,31527.000,12162.000,8010.000,10542.000,35.000,67.000,92.000,0.000
1890614.000,73175.000,44298.000,21579.000,14082.000,8172.000,14177.000,2500.000,24.000,66.000,16.000,0.000
339686.000,43006.000,13832.000,15095.000,3090.000,4231.000,2226.000,2015.000,17.000,81.000,-57.000,0.000
95825.000,101299.000,13836.000,11463.000,12787.000,6105.000,1935.000,2557.000,26.000,81.000,53.000,0.000
1691728.000,87856.000,83126.000,46546.000,7277.000,30410.000,70247.000,13363.000,24.000,81.000,-225.000,0.000
2610094.000,1898513.000,394761.000,130554.000,84878.000,50273.000,49300.000,30904.000,35.000,83.000,170.000,0.000
1097500.000,113232.000,76274.000,6217.000,10760.000,12157.000,14764.000,8145.000,26.000,74.000,-238.000,0.000
850949.000,497579.000,23416.000,116801.000,39707.000,29262.000,39067.000,10672.000,26.000,74.000,42.000,0.000
309694.000,216365.000,105633.000,17188.000,38082.000,9702.000,10215.000,11278.000,26.000,75.000,13.000,0.000
1314694.000,123210.000,68591.000,11825.000,23991.000,25417.000,18914.000,4450.000,13.000,66.000,89.000,0.000
85638.000,84611.000,4737.000,8754.000,4397.000,4606.000,5374.000,761.000,29.000,70.000,-66.000,0.000
70458.000,79770.000,26256.000,1153.000,2107.000,5209.000,2225.000,2217.000,26.000,57.000,53.000,0.000
739870.000,156402.000,90355.000,28291.000,68408.000,34142.000,25121.000,11420.000,26.000,60.000,189.000,0.000
1793531.000,124662.000,69939.000,48738.000,26859.000,20437.000,22113.000,3962.000,40.000,61.000,160.000,0.000
194754.000,85394.000,17470.000,22234.000,10671.000,7430.000,6819.000,6209.000,37.000,66.000,10.000,0.000
364676.000,482710.000,41853.000,19066.000,20370.000,23205.000,34105.000,6845.000,38.000,75.000,202.000,0.000
41628.000,7088.000,10209.000,1547.000,1994.000,2350.000,1743.000,238.000,37.000,64.000,55.000,0.000
555900.000,71416.000,35165.000,40081.000,112146.000,16790.000,19918.000,4469.000,37.000,70.000,-72.000,0.000
163552.000,76207.000,1352.000,4060.000,4455.000,4238.000,1429.000,941.000,40.000,66.000,74.000,0.000
724341.000,180673.000,74802.000,33689.000,54004.000,19113.000,26924.000,12376.000,40.000,48.000,-204.000,0.000
3270085.000,731502.000,56055.000,117054.000,79537.000,95116.000,51217.000,23943.000,44.000,61.000,57.000,0.000
1389543.000,230393.000,24719.000,7801.000,13719.000,8174.000,9114.000,4128.000,43.000,44.000,148.000,0.000
569862.000,636957.000,36454.000,63401.000,38805.000,31535.000,11204.000,5107.000,29.000,34.000,122.000,0.000
57513.000,17776.000,5057.000,4675.000,700.000,1214.000,1562.000,703.000,27.000,41.000,38.000,0.000
277912.000,108697.000,50154.000,24765.000,12647.000,9597.000,7356.000,2650.000,24.000,43.000,28.000,0.000
1221989.000,1365819.000,608973.000,264299.000,60428.000,130123.000,71814.000,28187.000,20.000,54.000,201.000,0.000
1185226.000,171524.000,106049.000,22804.000,63488.000,36832.000,11947.000,6251.000,26.000,69.000,-131.000,0.000
1144028.000,25752.000,37639.000,13916.000,6155.000,6252.000,5592.000,1971.000,37.000,81.000,139.000,0.000
159591.000,53449.000,35198.000,14437.000,3377.000,5637.000,3165.000,1391.000,37.000,81.000,5.000,0.000
329344.000,141933.000,68519.000,17035.000,32823.000,27432.000,8955.000,14472.000,38.000,87.000,-93.000,0.000
2896418.000,331949.000,37820.000,119492.000,238541.000,97944.000,54197.000,26843.000,47.000,83.000,-45.000,0.000
1474685.000,200744.000,2946.000,35214.000,50830.000,24058.000,23252.000,10360.000,57.000,74.000,-163.000,0.000
120378.000,227232.000,23614.000,50276.000,44291.000,11080.000,12724.000,7098.000,56.000,61.000,155.000,0.000
1124263.000,1556316.000,35561.000,100876.000,138176.000,36110.000,67195.000,19530.000,51.000,51.000,-156.000,0.000
1052659.000,253188.000,32981.000,20908.000,13174.000,10405.000,7467.000,3783.000,35.000,35.000,83.000,0.000
1962021.000,174143.000,40782.000,28770.000,94088.000,69031.000,8015.000,12940.000,17.000,34.000,34.000,0.000
338265.000,600722.000,50700.000,58989.000,60893.000,55932.000,26705.000,11261.000,29.000,37.000,71.000,0.000
1701651.000,557549.000,90199.000,182694.000,147084.000,65896.000,82214.000,20318.000,38.000,30.000,209.000,0.000
65305.000,51348.000,9320.000,5407.000,2587.000,4166.000,3238.000,335.000,51.000,47.000,-249.000,0.000
572580.000,151333.000,8675.000,49967.000,2613.000,26556.000,6960.000,2290.000,56.000,50.000,-22.000,0.000
2207266.000,822239.000,116640.000,55196.000,57917.000,29605.000,50505.000,21558.000,48.000,54.000,-174.000,0.000
590460.000,393320.000,55051.000,140916.000,41249.000,28516.000,18171.000,5648.000,38.000,56.000,49.000,0.000
1344753.000,152106.000,35018.000,68726.000,15056.000,29796.000,23427.000,6744.000,34.000,56.000,-211.000,0.000
3608930.000,254678.000,125710.000,327625.000,56101.000,68647.000,37728.000,29407.000,38.000,63.000,162.000,0.000
314509.000,167972.000,33870.000,47042.000,6728.000,8529.000,4815.000,2366.000,37.000,77.000,59.000,0.000
258763.000,301223.000,19475.000,29592.000,8956.000,12992.000,7973.000,5212.000,38.000,83.000,-17.000,0.000
1223235.000,955466.000,42967.000,132981.000,124629.000,41980.000,71101.000,17542.000,37.000,75.000,112.000,0.000
1114004.000,100968.000,27401.000,13496.000,9177.000,20531.000,9032.000,5842.000,24.000,61.000,-22.000,0.000
826914.000,105957.000,10613.000,9712.000,14929.000,17514.000,14885.000,3242.000,27.000,48.000,85.000,0.000
1112553.000,163074.000,30090.000,17599.000,10462.000,9019.000,13872.000,4932.000,41.000,37.000,44.000,0.000
310383.000,35754.000,14527.000,26512.000,55494.000,26548.000,6641.000,4277.000,43.000,43.000,42.000,0.000
351759.000,34947.000,7893.000,15578.000,13784.000,5734.000,3624.000,1656.000,64.000,51.000,136.000,0.000
1038338.000,151963.000,15786.000,15737.000,20238.000,10525.000,14788.000,6277.000,60.000,54.000,370.000,0.000
202663.000,24135.000,17650.000,2626.000,1716.000,1475.000,2371.000,888.000,51.000,56.000,69.000,0.000
97756.000,125211.000,5098.000,4966.000,10266.000,11239.000,5319.000,3793.000,50.000,67.000,8.000,0.000
909197.000,164014.000,62697.000,16060.000,17068.000,10316.000,4574.000,6981.000,35.000,51.000,294.000,0.000
75473.000,14123.000,8144.000,3263.000,3296.000,6495.000,2667.000,695.000,27.000,51.000,146.000,0.000
1891083.000,48045.000,53044.000,52462.000,22560.000,11495.000,3404.000,6577.000,41.000,61.000,82.000,0.000
1143636.000,367167.000,196043.000,57125.000,47078.000,64022.000,23746.000,30438.000,50.000,66.000,-369.000,0.000
640140.000,202685.000,13826.000,35062.000,14552.000,13827.000,7588.000,4619.000,53.000,87.000,2.000,0.000
587151.000,795784.000,218478.000,82054.000,71409.000,31024.000,21164.000,18004.000,54.000,80.000,194.000,0.000
88517.000,36333.000,17381.000,3592.000,4894.000,4308.000,1916.000,526.000,34.000,77.000,-41.000,0.000
206496.000,283135.000,60612.000,52637.000,19070.000,16554.000,17170.000,9455.000,35.000,66.000,167.000,0.000
1593617.000,37500.000,175275.000,101166.000,62791.000,13920.000,9146.000,7831.000,26.000,61.000,12.000,0.000
629393.000,41396.000,6293.000,14077.000,4654.000,2296.000,2723.000,563.000,24.000,84.000,92.000,0.000
2570785.000,81122.000,30460.000,16141.000,20674.000,11380.000,7304.000,7735.000,26.000,84.000,-33.000,0.000
1254368.000,490705.000,22294.000,41559.000,27533.000,22906.000,13304.000,11626.000,26.000,81.000,-19.000,0.000
1183565.000,959946.000,151830.000,140599.000,139375.000,24510.000,21866.000,24439.000,26.000,69.000,51.000,0.000
1219687.000,129828.000,40434.000,16156.000,17175.000,12187.000,12198.000,10133.000,17.000,48.000,56.000,0.000
316530.000,263210.000,42145.000,39127.000,11695.000,18410.000,10272.000,4427.000,23.000,47.000,170.000,0.000
509559.000,51760.000,4553.000,7737.000,2577.000,4049.000,1991.000,491.000,17.000,41.000,-199.000,0.000
610766.000,77278.000,33963.000,5059.000,29004.000,27035.000,7562.000,6422.000,23.000,48.000,37.000,0.000
195871.000,61713.000,6573.000,2943.000,4489.000,5278.000,6212.000,1334.000,47.000,48.000,104.000,0.000
799085.000,156937.000,55947.000,85481.000,45856.000,19250.000,10311.000,9711.000,48.000,40.000,-68.000,0.000
213431.000,90943.000,16859.000,20401.000,16059.000,12975.000,8959.000,1562.000,50.000,48.000,-197.000,0.000
1959610.000,245833.000,33912.000,92991.000,36351.000,27324.000,26493.000,7448.000,54.000,51.000,21.000,0.000
1207510.000,729967.000,171855.000,54809.000,120589.000,24119.000,33087.000,35113.000,43.000,54.000,19.000,0.000
132438.000,37445.000,35485.000,6330.000,3388.000,3506.000,4952.000,1852.000,34.000,61.000,-76.000,0.000
293811.000,27752.000,24170.000,9668.000,7604.000,5692.000,5455.000,2235.000,29.000,64.000,104.000,0.000
1074286.000,123288.000,53733.000,19738.000,31770.000,12802.000,10304.000,1774.000,27.000,75.000,-22.000,0.000
199455.000,18895.000,2962.000,5760.000,6353.000,2837.000,2472.000,2003.000,26.000,75.000,65.000,0.000
1294212.000,273582.000,41186.000,24966.000,71445.000,16428.000,6351.000,2764.000,41.000,77.000,380.000,0.000
96478.000,3905.000,4432.000,1619.000,469.000,1119.000,1016.000,317.000,43.000,61.000,187.000,0.000
114840.000,56177.000,5370.000,8408.000,12407.000,3319.000,4200.000,2873.000,44.000,63.000,114.000,0.000
956220.000,162862.000,112894.000,30223.000,13264.000,13612.000,11763.000,5326.000,41.000,56.000,149.000,0.000
106309.000,4654.000,11207.000,4207.000,4715.000,1834.000,3524.000,1167.000,34.000,64.000,77.000,0.000
861592.000,541338.000,11169.000,80736.000,111417.000,65285.000,63041.000,26874.000,40.000,83.000,69.000,0.000
50718.000,36251.000,9922.000,1699.000,7630.000,2242.000,2414.000,771.000,38.000,64.000,145.000,0.000
1158336.000,84550.000,24201.000,25751.000,17166.000,32761.000,7713.000,6941.000,40.000,66.000,34.000,0.000
1137585.000,457158.000,258478.000,108607.000,25342.000,51382.000,29772.000,9832.000,54.000,60.000,-9.000,0.000
1332762.000,150659.000,13804.000,14222.000,46050.000,13382.000,6873.000,5569.000,51.000,51.000,-299.000,0.000
506869.000,68152.000,48108.000,71652.000,14734.000,12378.000,6783.000,10136.000,48.000,51.000,55.000,0.000
